Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Air?, Class Name
BiblioWoodsNatura:BiblioWoodshelf:11, Tiger Shelf, TigerShelf, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodshelf:12, Willow Shelf, WillowShelf, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:0, Bloodwood Tool Rack, BloodwoodToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:1, Darkwood Tool Rack, DarkwoodToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:2, Eucalyptus Tool Rack, EucalyptusToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:3, Fusewood Tool Rack, FusewoodToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:4, Ghostwood Tool Rack, GhostwoodToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:5, Hopseed Tool Rack, HopseedToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:6, Maple Tool Rack, MapleToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:7, Amaranth Tool Rack, PurpleheartToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:8, Redwood Tool Rack, RedwoodToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:9, Silverbell Tool Rack, SilverbellToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:10, Sakura Tool Rack, SakuraToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:11, Tiger Tool Rack, TigerToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodrack:12, Willow Tool Rack, WillowToolrack, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:0, Bloodwood Case, BloodwoodCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:1, Darkwood Case, DarkwoodCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:2, Eucalyptus Case, EucalyptusCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:3, Fusewood Case, FusewoodCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:4, Ghostwood Case, GhostwoodCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:5, Hopseed Case, HopseedCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:6, Maple Case, MapleCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:7, Amaranth Case, PurpleheartCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:8, Redwood Case, RedwoodCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:9, Silverbell Case, SilverbellCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:10, Sakura Case, SakuraCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:11, Tiger Case, TigerCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodcase0:12, Willow Case, WillowCase, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:0, Bloodwood Label, BloodwoodLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:1, Darkwood Label, DarkwoodLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:2, Eucalyptus Label, EucalyptusLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:3, Fusewood Label, FusewoodLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:4, Ghostwood Label, GhostwoodLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:5, Hopseed Label, HopseedLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:6, Maple Label, MapleLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:7, Amaranth Label, PurpleheartLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:8, Redwood Label, RedwoodLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:9, Silverbell Label, SilverbellLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:10, Sakura Label, SakuraLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:11, Tiger Label, TigerLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodlabel:12, Willow Label, WillowLabel, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:0, Bloodwood Desk, BloodwoodDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:1, Darkwood Desk, DarkwoodDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:2, Eucalyptus Desk, EucalyptusDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:3, Fusewood Desk, FusewoodDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:4, Ghostwood Desk, GhostwoodDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:5, Hopseed Desk, HopseedDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:6, Maple Desk, MapleDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:7, Amaranth Desk, PurpleheartDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:8, Redwood Desk, RedwoodDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:9, Silverbell Desk, SilverbellDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:10, Sakura Desk, SakuraDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:11, Tiger Desk, TigerDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWooddesk:12, Willow Desk, WillowDesk, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:0, Bloodwood Table, BloodwoodTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:1, Darkwood Table, DarkwoodTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:2, Eucalyptus Table, EucalyptusTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:3, Fusewood Table, FusewoodTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:4, Ghostwood Table, GhostwoodTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:5, Hopseed Table, HopseedTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:6, Maple Table, MapleTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:7, Amaranth Table, PurpleheartTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:8, Redwood Table, RedwoodTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:9, Silverbell Table, SilverbellTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:10, Sakura Table, SakuraTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:11, Tiger Table, TigerTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodtable:12, Willow Table, WillowTable, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:0, Bloodwood Seat, BloodwoodSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:1, Darkwood Seat, DarkwoodSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:2, Eucalyptus Seat, EucalyptusSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:3, Fusewood Seat, FusewoodSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:4, Ghostwood Seat, GhostwoodSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:5, Hopseed Seat, HopseedSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:6, Maple Seat, MapleSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:7, Purpleheart Seat, PurpleheartSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:8, Redwood Seat, RedwoodSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:9, Silverbell Seat, SilverbellSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:10, Sakura Seat, SakuraSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:11, Tiger Seat, TigerSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodSeat:12, Willow Seat, WillowSeat, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:0, Bloodwood Map Frame, BloodwoodMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:1, Darkwood Map Frame, DarkwoodMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:2, Eucalyptus Map Frame, EucalyptusMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:3, Fusewood Map Frame, FusewoodMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:4, Ghostwood Map Frame, GhostwoodMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:5, Hopseed Map Frame, HopseedMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:6, Maple Map Frame, MapleMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:7, Purpleheart Map Frame, PurpleheartMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:8, Redwood Map Frame, RedwoodMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:9, Silverbell Map Frame, SilverbellMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:10, Sakura Map Frame, SakuraMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:11, Tiger Map Frame, TigerMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodMapFrame:12, Willow Map Frame, WillowMapFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:0, Bloodwood Fancy Sign, BloodwoodFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:1, Darkwood Fancy Sign, DarkwoodFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:2, Eucalyptus Fancy Sign, EucalyptusFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:3, Fusewood Fancy Sign, FusewoodFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:4, Ghostwood Fancy Sign, GhostwoodFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:5, Hopseed Fancy Sign, HopseedFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:6, Maple Fancy Sign, MapleFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:7, Purpleheart Fancy Sign, PurpleheartFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:8, Redwood Fancy Sign, RedwoodFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:9, Silverbell Fancy Sign, SilverbellFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:10, Sakura Fancy Sign, SakuraFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:11, Tiger Fancy Sign, TigerFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancySign:12, Willow Fancy Sign, WillowFancySign, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:0, Bloodwood Fancy Workbench, BloodwoodFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:1, Darkwood Fancy Workbench, DarkwoodFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:2, Eucalyptus Fancy Workbench, EucalyptusFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:3, Fusewood Fancy Workbench, FusewoodFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:4, Ghostwood Fancy Workbench, GhostwoodFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:5, Hopseed Fancy Workbench, HopseedFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:6, Maple Fancy Workbench, MapleFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:7, Purpleheart Fancy Workbench, PurpleheartFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:8, Redwood Fancy Workbench, RedwoodFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:9, Silverbell Fancy Workbench, SilverbellFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:10, Sakura Fancy Workbench, SakuraFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:11, Tiger Fancy Workbench, TigerFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodFancyWorkbench:12, Willow Fancy Workbench, WillowFancyWorkbench, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:0, Bloodwood Clock, BloodwoodClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:1, Darkwood Clock, DarkwoodClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:2, Eucalyptus Clock, EucalyptusClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:3, Fusewood Clock, FusewoodClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:4, Ghostwood Clock, GhostwoodClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:5, Hopseed Clock, HopseedClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:6, Maple Clock, MapleClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:7, Purpleheart Clock, PurpleheartClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:8, Redwood Clock, RedwoodClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:9, Silverbell Clock, SilverbellClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:10, Sakura Clock, SakuraClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:11, Tiger Clock, TigerClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodClock:12, Willow Clock, WillowClock, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:0, Bloodwood Painting Frame, BloodwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:1, Darkwood Painting Frame, DarkwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:2, Eucalyptus Painting Frame, EucalyptusPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:3, Fusewood Painting Frame, FusewoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:4, Ghostwood Painting Frame, GhostwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:5, Hopseed Painting Frame, HopseedPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:6, Maple Painting Frame, MaplePaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:7, Purpleheart Painting Frame, PurpleheartPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:8, Redwood Painting Frame, RedwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:9, Silverbell Painting Frame, SilverbellPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:10, Sakura Painting Frame, SakuraPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:11, Tiger Painting Frame, TigerPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT0:12, Willow Painting Frame, WillowPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:0, Bloodwood Painting Frame, BloodwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:1, Darkwood Painting Frame, DarkwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:2, Eucalyptus Painting Frame, EucalyptusPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:3, Fusewood Painting Frame, FusewoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:4, Ghostwood Painting Frame, GhostwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:5, Hopseed Painting Frame, HopseedPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:6, Maple Painting Frame, MaplePaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:7, Purpleheart Painting Frame, PurpleheartPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:8, Redwood Painting Frame, RedwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:9, Silverbell Painting Frame, SilverbellPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:10, Sakura Painting Frame, SakuraPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:11, Tiger Painting Frame, TigerPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT1:12, Willow Painting Frame, WillowPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:0, Bloodwood Painting Frame, BloodwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:1, Darkwood Painting Frame, DarkwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:2, Eucalyptus Painting Frame, EucalyptusPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:3, Fusewood Painting Frame, FusewoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:4, Ghostwood Painting Frame, GhostwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:5, Hopseed Painting Frame, HopseedPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:6, Maple Painting Frame, MaplePaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:7, Purpleheart Painting Frame, PurpleheartPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:8, Redwood Painting Frame, RedwoodPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:9, Silverbell Painting Frame, SilverbellPaintingFrame, true, net.minecraft.item.ItemStack
BiblioWoodsNatura:BiblioWoodPaintingT2:10, Sakura Painting Frame, SakuraPaintingFrame, true, net.minecraft.item.ItemStack
